Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Visitante,Goles Local primera parte,Goles Visitante primera parte
1999-2000,13/10/1999,Sociedad,4,10,1,20,2.0,3.0,Santander,6,5,7,8,4.0,2.0,A,2.0,5.0,1.0,0.0
1999-2000,13/10/1999,Valencia,2,5,4,15,1.0,2.0,Numancia,5,7,5,14,1.0,5.0,H,4.0,0.0,1.0,0.0
1999-2000,13/10/1999,Vallecano,8,4,8,5,3.0,3.0,Espanol,6,6,5,12,2.0,1.0,H,2.0,1.0,0.0,0.0
1999-2000,16/10/1999,Ath Bilbao,5,9,3,16,3.0,4.0,Valencia,7,4,8,7,2.0,1.0,H,1.0,0.0,1.0,0.0
1999-2000,16/10/1999,La Coruna,3,5,4,8,1.0,2.0,Malaga,9,5,8,15,3.0,2.0,H,4.0,1.0,1.0,1.0
1999-2000,16/10/1999,Numancia,3,8,5,18,1.0,1.0,Barcelona,3,7,3,12,1.0,3.0,D,3.0,3.0,0.0,1.0
1999-2000,16/10/1999,Real Madrid,8,4,11,1,3.0,3.0,Oviedo,9,8,7,14,5.0,6.0,D,2.0,2.0,2.0,1.0
1999-2000,16/10/1999,Santander,9,5,9,6,2.0,3.0,Celta,11,5,11,3,5.0,4.0,H,3.0,0.0,3.0,0.0
1999-2000,17/10/1999,Alaves,7,6,10,2,2.0,3.0,Vallecano,7,5,8,5,3.0,3.0,A,0.0,1.0,0.0,0.0
1999-2000,17/10/1999,Betis,4,10,6,18,2.0,2.0,Ath Madrid,6,8,3,19,5.0,5.0,H,2.0,1.0,1.0,1.0
1999-2000,17/10/1999,Espanol,6,6,5,15,1.0,1.0,Sociedad,8,11,5,20,3.0,2.0,D,0.0,0.0,0.0,0.0
1999-2000,17/10/1999,Valladolid,6,4,8,7,0.0,2.0,Sevilla,5,6,4,13,3.0,2.0,H,2.0,1.0,1.0,1.0
1999-2000,17/10/1999,Zaragoza,5,6,5,14,3.0,2.0,Mallorca,7,4,7,11,5.0,0.0,H,3.0,0.0,0.0,0.0
1999-2000,23/10/1999,Barcelona,7,4,10,3,3.0,3.0,Ath Bilbao,9,4,13,6,4.0,2.0,H,4.0,0.0,1.0,0.0
1999-2000,23/10/1999,Sevilla,5,13,1,20,3.0,4.0,Real Madrid,8,7,8,2,2.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,23/10/1999,Valencia,7,5,7,10,4.0,3.0,La Coruna,14,5,12,1,8.0,3.0,H,2.0,0.0,1.0,0.0
1999-2000,24/10/1999,Ath Madrid,8,9,4,20,5.0,4.0,Valladolid,3,5,6,8,0.0,3.0,H,3.0,1.0,1.0,0.0
1999-2000,24/10/1999,Celta,6,7,6,14,2.0,1.0,Espanol,6,6,6,13,1.0,4.0,H,2.0,1.0,1.0,1.0
1999-2000,24/10/1999,Mallorca,8,5,10,17,3.0,0.0,Malaga,11,3,12,10,4.0,2.0,H,2.0,1.0,2.0,0.0
1999-2000,24/10/1999,Oviedo,2,9,7,12,0.0,5.0,Numancia,6,6,7,18,3.0,2.0,H,1.0,0.0,0.0,0.0
1999-2000,24/10/1999,Sociedad,4,6,4,15,1.0,5.0,Alaves,6,9,7,9,3.0,5.0,D,1.0,1.0,1.0,1.0
1999-2000,24/10/1999,Vallecano,5,8,4,5,2.0,2.0,Betis,2,5,3,16,1.0,1.0,A,1.0,3.0,0.0,0.0
1999-2000,24/10/1999,Zaragoza,4,7,6,11,3.0,2.0,Santander,8,6,8,4,4.0,3.0,H,4.0,1.0,1.0,0.0
1999-2000,30/10/1999,La Coruna,8,9,7,3,4.0,2.0,Barcelona,8,8,7,2,5.0,5.0,H,2.0,1.0,2.0,0.0
1999-2000,30/10/1999,Malaga,5,6,4,17,3.0,2.0,Valencia,9,6,10,5,5.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,30/10/1999,Real Madrid,11,6,9,1,1.0,5.0,Ath Madrid,4,13,3,19,3.0,5.0,A,1.0,3.0,1.0,3.0
1999-2000,31/10/1999,Alaves,6,4,10,7,3.0,2.0,Celta,6,3,12,8,3.0,1.0,H,1.0,0.0,0.0,0.0
1999-2000,31/10/1999,Ath Bilbao,5,8,4,11,3.0,3.0,Oviedo,4,10,4,15,1.0,5.0,D,1.0,1.0,1.0,1.0
1999-2000,31/10/1999,Betis,2,5,6,16,2.0,4.0,Sociedad,10,7,10,13,3.0,2.0,H,1.0,0.0,1.0,0.0
1999-2000,31/10/1999,Espanol,9,9,7,9,5.0,4.0,Zaragoza,9,2,11,5,4.0,0.0,D,1.0,1.0,0.0,1.0
1999-2000,31/10/1999,Numancia,8,8,7,18,5.0,2.0,Sevilla,4,7,2,20,0.0,3.0,H,2.0,0.0,1.0,0.0
1999-2000,31/10/1999,Santander,7,6,6,10,4.0,3.0,Mallorca,9,8,6,14,7.0,4.0,D,1.0,1.0,0.0,0.0
1999-2000,31/10/1999,Valladolid,8,4,10,6,3.0,2.0,Vallecano,6,9,4,12,0.0,7.0,A,1.0,2.0,0.0,1.0
1999-2000,6/11/1999,Vallecano,0,0,0,-1,0,0,Real Madrid,11,5,10,2,5.0,3.0,A,2.0,3.0,2.0,0.0
1999-2000,7/11/1999,Ath Madrid,6,7,4,12,4.0,4.0,Numancia,0,0,0,-1,0,0,D,2.0,2.0,2.0,0.0
1999-2000,7/11/1999,Barcelona,11,6,10,1,6.0,3.0,Malaga,0,0,0,-1,0,0,A,1.0,2.0,1.0,2.0
1999-2000,7/11/1999,Celta,8,8,6,7,4.0,2.0,Betis,2,3,6,11,0.0,1.0,H,5.0,1.0,3.0,1.0
1999-2000,7/11/1999,Mallorca,5,3,8,4,0.0,2.0,Valencia,8,2,13,6,3.0,2.0,H,1.0,0.0,0.0,0.0
1999-2000,7/11/1999,Oviedo,9,9,7,15,5.0,4.0,La Coruna,6,5,10,2,3.0,1.0,A,0.0,1.0,0.0,0.0
1999-2000,7/11/1999,Santander,5,6,5,16,2.0,4.0,Espanol,5,3,9,8,2.0,1.0,D,2.0,2.0,1.0,1.0
1999-2000,7/11/1999,Sevilla,0,0,0,-1,0,0,Ath Bilbao,4,7,3,5,1.0,3.0,D,0.0,0.0,0.0,0.0
1999-2000,7/11/1999,Sociedad,8,7,8,10,4.0,4.0,Valladolid,3,4,5,13,1.0,1.0,H,3.0,0.0,2.0,0.0
1999-2000,7/11/1999,Zaragoza,8,5,10,9,3.0,1.0,Alaves,2,11,0,18,2.0,6.0,H,2.0,1.0,1.0,0.0
1999-2000,20/11/1999,Ath Bilbao,7,6,8,13,5.0,6.0,Ath Madrid,6,7,5,20,6.0,4.0,H,4.0,2.0,2.0,1.0
1999-2000,20/11/1999,Valencia,6,7,7,8,2.0,2.0,Barcelona,13,3,13,4,4.0,3.0,H,3.0,1.0,2.0,1.0
1999-2000,21/11/1999,Betis,4,4,7,10,1.0,0.0,Zaragoza,6,7,5,12,4.0,4.0,H,2.0,0.0,1.0,0.0
1999-2000,21/11/1999,Espanol,6,7,5,13,2.0,6.0,Mallorca,4,8,3,19,1.0,2.0,A,1.0,2.0,0.0,2.0
1999-2000,21/11/1999,Malaga,6,4,7,16,3.0,3.0,Oviedo,8,6,8,15,4.0,3.0,H,4.0,0.0,2.0,0.0
1999-2000,21/11/1999,Numancia,5,7,5,18,2.0,2.0,Vallecano,6,7,7,3,3.0,3.0,H,3.0,1.0,0.0,0.0
1999-2000,21/11/1999,Real Madrid,6,5,8,1,1.0,3.0,Sociedad,6,2,13,11,2.0,0.0,D,1.0,1.0,0.0,0.0
1999-2000,21/11/1999,Valladolid,3,11,4,7,1.0,5.0,Celta,4,6,3,14,3.0,0.0,A,1.0,3.0,0.0,1.0
1999-2000,22/11/1999,La Coruna,13,2,15,2,9.0,2.0,Sevilla,7,13,2,19,5.0,6.0,H,5.0,2.0,2.0,1.0
1999-2000,27/11/1999,Sevilla,4,6,3,20,3.0,3.0,Malaga,5,8,2,14,3.0,5.0,D,0.0,0.0,0.0,0.0
1999-2000,28/11/1999,Ath Madrid,6,10,6,19,2.0,1.0,La Coruna,7,6,9,3,5.0,2.0,A,1.0,3.0,0.0,3.0
1999-2000,28/11/1999,Celta,6,3,10,14,2.0,1.0,Real Madrid,7,3,9,1,3.0,1.0,H,1.0,0.0,1.0,0.0
1999-2000,28/11/1999,Espanol,11,5,12,11,5.0,4.0,Alaves,4,4,7,10,1.0,2.0,A,2.0,3.0,1.0,2.0
1999-2000,28/11/1999,Mallorca,5,5,7,15,3.0,1.0,Barcelona,11,5,12,2,4.0,4.0,H,3.0,2.0,2.0,1.0
1999-2000,28/11/1999,Oviedo,4,5,7,13,1.0,3.0,Valencia,6,3,10,4,3.0,1.0,D,0.0,0.0,0.0,0.0
1999-2000,28/11/1999,Santander,1,8,1,8,0.0,2.0,Betis,6,8,5,17,2.0,3.0,D,1.0,1.0,1.0,1.0
1999-2000,28/11/1999,Sociedad,6,6,5,16,2.0,2.0,Numancia,6,3,7,18,2.0,1.0,H,2.0,1.0,0.0,1.0
1999-2000,28/11/1999,Vallecano,3,11,1,9,1.0,3.0,Ath Bilbao,5,9,5,7,3.0,4.0,A,1.0,2.0,0.0,2.0
1999-2000,28/11/1999,Zaragoza,9,3,12,5,1.0,1.0,Valladolid,5,6,7,6,1.0,3.0,D,1.0,1.0,1.0,0.0
1999-2000,4/12/1999,Ath Bilbao,8,8,7,2,2.0,4.0,Sociedad,8,9,7,12,3.0,4.0,D,1.0,1.0,1.0,0.0
1999-2000,4/12/1999,Barcelona,17,5,13,1,6.0,3.0,Oviedo,10,12,7,16,3.0,5.0,H,3.0,2.0,3.0,0.0
1999-2000,4/12/1999,Real Madrid,13,4,12,5,5.0,1.0,Zaragoza,9,6,9,8,2.0,2.0,A,1.0,5.0,0.0,3.0
1999-2000,4/12/1999,Valencia,10,7,10,7,5.0,3.0,Sevilla,0,0,0,-1,0,0,H,2.0,0.0,1.0,0.0
1999-2000,5/12/1999,Alaves,2,11,0,17,2.0,6.0,Mallorca,5,3,8,2,0.0,2.0,D,2.0,2.0,1.0,0.0
1999-2000,5/12/1999,Betis,4,2,9,11,1.0,0.0,Espanol,4,3,7,8,1.0,1.0,A,2.0,5.0,1.0,0.0
1999-2000,5/12/1999,La Coruna,5,5,8,5,2.0,1.0,Vallecano,0,0,0,-1,0,0,H,3.0,2.0,3.0,1.0
1999-2000,5/12/1999,Malaga,0,0,0,-1,0,0,Ath Madrid,6,7,4,12,4.0,4.0,A,2.0,3.0,1.0,2.0
1999-2000,5/12/1999,Numancia,0,0,0,-1,0,0,Celta,8,8,6,6,4.0,2.0,H,3.0,1.0,1.0,0.0
1999-2000,5/12/1999,Valladolid,2,4,5,13,1.0,1.0,Santander,6,6,6,15,2.0,3.0,H,1.0,0.0,1.0,0.0
1999-2000,8/12/1999,Alaves,6,4,10,6,2.0,1.0,Santander,4,8,2,13,3.0,5.0,H,2.0,1.0,1.0,0.0
1999-2000,11/12/1999,Sevilla,0,0,0,-1,0,0,Barcelona,0,0,0,-1,0,0,H,3.0,2.0,1.0,1.0
1999-2000,12/12/1999,Alaves,2,1,3,5,0.0,0.0,Betis,1,4,1,9,1.0,1.0,H,2.0,0.0,1.0,0.0
1999-2000,12/12/1999,Ath Madrid,1,0,3,6,0.0,0.0,Valencia,0,2,0,14,0.0,0.0,A,1.0,2.0,1.0,1.0
1999-2000,12/12/1999,Celta,0,0,0,-1,0,0,Ath Bilbao,4,7,3,7,1.0,3.0,D,1.0,1.0,1.0,0.0
1999-2000,12/12/1999,Espanol,0,3,0,12,0.0,0.0,Valladolid,0,2,0,13,0.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,12/12/1999,Mallorca,2,2,1,8,0.0,0.0,Oviedo,0,0,0,-1,0,0,D,1.0,1.0,0.0,0.0
1999-2000,12/12/1999,Santander,0,0,0,-1,0,0,Real Madrid,4,2,4,4,4.0,0.0,D,1.0,1.0,0.0,1.0
1999-2000,12/12/1999,Sociedad,1,1,1,11,0.0,1.0,La Coruna,4,2,4,3,2.0,0.0,A,0.0,1.0,0.0,1.0
1999-2000,12/12/1999,Vallecano,1,1,1,10,0.0,1.0,Malaga,3,4,0,15,1.0,1.0,H,4.0,1.0,2.0,1.0
1999-2000,12/12/1999,Zaragoza,0,0,0,-1,0,0,Numancia,0,0,0,-1,0,0,D,3.0,3.0,1.0,1.0
1999-2000,18/12/1999,La Coruna,7,8,4,6,1.0,5.0,Celta,7,7,8,7,5.0,6.0,H,1.0,0.0,0.0,0.0
1999-2000,18/12/1999,Real Madrid,7,5,9,1,3.0,2.0,Espanol,5,3,8,9,0.0,1.0,H,2.0,1.0,1.0,1.0
1999-2000,18/12/1999,Valladolid,9,5,10,2,2.0,3.0,Alaves,6,7,7,3,2.0,3.0,D,1.0,1.0,0.0,1.0
1999-2000,19/12/1999,Ath Bilbao,4,5,7,12,3.0,4.0,Zaragoza,6,4,6,9,3.0,1.0,D,2.0,2.0,2.0,2.0
1999-2000,19/12/1999,Barcelona,8,8,6,10,4.0,3.0,Ath Madrid,7,7,6,17,5.0,5.0,H,2.0,1.0,1.0,1.0
1999-2000,19/12/1999,Betis,5,6,9,14,3.0,1.0,Mallorca,4,11,0,18,2.0,4.0,H,1.0,0.0,0.0,0.0
1999-2000,19/12/1999,Malaga,9,12,5,19,3.0,3.0,Sociedad,8,3,11,16,2.0,2.0,D,0.0,0.0,0.0,0.0
1999-2000,19/12/1999,Numancia,4,10,3,20,1.0,3.0,Santander,9,5,9,6,6.0,3.0,H,2.0,1.0,1.0,0.0
1999-2000,19/12/1999,Oviedo,10,9,7,15,6.0,6.0,Sevilla,10,8,5,13,6.0,4.0,H,4.0,2.0,1.0,1.0
1999-2000,19/12/1999,Valencia,5,6,5,8,1.0,3.0,Vallecano,11,3,15,2,4.0,1.0,H,3.0,1.0,1.0,0.0
1999-2000,21/12/1999,Alaves,5,6,4,10,3.0,2.0,Real Madrid,6,5,8,1,1.0,3.0,A,1.0,3.0,0.0,1.0
1999-2000,22/12/1999,Ath Madrid,4,11,1,20,3.0,5.0,Oviedo,4,8,5,14,2.0,4.0,H,5.0,0.0,3.0,0.0
1999-2000,22/12/1999,Betis,5,5,7,10,2.0,1.0,Valladolid,3,9,4,7,0.0,5.0,A,0.0,1.0,0.0,0.0
1999-2000,22/12/1999,Celta,4,5,4,15,2.0,0.0,Malaga,10,1,13,9,4.0,1.0,A,2.0,4.0,1.0,1.0
1999-2000,22/12/1999,Espanol,5,6,4,17,1.0,4.0,Numancia,7,8,6,16,3.0,3.0,H,3.0,1.0,0.0,1.0
1999-2000,22/12/1999,Mallorca,5,7,6,18,3.0,1.0,Sevilla,7,14,2,19,5.0,7.0,H,3.0,1.0,0.0,0.0
1999-2000,22/12/1999,Santander,8,4,11,4,4.0,2.0,Ath Bilbao,10,5,13,6,5.0,4.0,D,2.0,2.0,1.0,1.0
1999-2000,22/12/1999,Sociedad,6,4,9,13,2.0,2.0,Valencia,7,7,7,8,4.0,2.0,D,0.0,0.0,0.0,0.0
1999-2000,22/12/1999,Vallecano,4,7,4,5,2.0,2.0,Barcelona,12,3,12,3,4.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,22/12/1999,Zaragoza,4,7,6,12,2.0,3.0,La Coruna,16,4,15,2,10.0,3.0,H,2.0,1.0,1.0,0.0
1999-2000,4/1/2000,Valencia,10,7,10,5,5.0,3.0,Celta,5,4,9,8,2.0,1.0,D,1.0,1.0,1.0,0.0
1999-2000,5/1/2000,Ath Bilbao,3,7,3,12,3.0,2.0,Espanol,8,7,8,9,4.0,3.0,H,2.0,1.0,1.0,1.0
1999-2000,5/1/2000,Barcelona,13,5,12,1,7.0,2.0,Sociedad,5,7,5,15,3.0,2.0,H,3.0,1.0,2.0,0.0
1999-2000,5/1/2000,La Coruna,7,9,7,4,3.0,2.0,Santander,7,6,6,10,3.0,2.0,A,0.0,3.0,0.0,1.0
1999-2000,5/1/2000,Malaga,4,5,4,17,2.0,1.0,Zaragoza,10,3,11,5,5.0,0.0,D,0.0,0.0,0.0,0.0
1999-2000,5/1/2000,Mallorca,7,7,4,16,5.0,3.0,Valladolid,7,5,7,7,2.0,3.0,D,0.0,0.0,0.0,0.0
1999-2000,5/1/2000,Numancia,7,10,7,18,4.0,3.0,Alaves,4,2,10,6,1.0,1.0,D,0.0,0.0,0.0,0.0
1999-2000,5/1/2000,Oviedo,8,10,5,14,2.0,6.0,Vallecano,7,8,7,11,1.0,5.0,H,2.0,0.0,1.0,0.0
1999-2000,5/1/2000,Sevilla,3,9,1,20,0.0,4.0,Ath Madrid,6,10,6,19,5.0,6.0,H,2.0,1.0,2.0,0.0
1999-2000,8/1/2000,Espanol,7,8,4,13,1.0,4.0,La Coruna,11,7,10,1,5.0,3.0,D,0.0,0.0,0.0,0.0
1999-2000,9/1/2000,Alaves,14,6,10,9,7.0,1.0,Ath Bilbao,3,10,2,13,1.0,6.0,A,1.0,2.0,1.0,1.0
1999-2000,9/1/2000,Ath Madrid,0,0,0,-1,0,0,Mallorca,7,5,8,2,2.0,2.0,H,1.0,0.0,0.0,0.0
1999-2000,9/1/2000,Betis,0,0,0,-1,0,0,Numancia,2,7,4,19,1.0,4.0,A,1.0,2.0,1.0,0.0
1999-2000,9/1/2000,Celta,8,4,10,6,3.0,2.0,Barcelona,10,8,9,4,4.0,5.0,A,0.0,2.0,0.0,1.0
1999-2000,9/1/2000,Santander,2,10,1,20,1.0,6.0,Malaga,9,7,10,7,5.0,4.0,A,2.0,3.0,1.0,1.0
1999-2000,9/1/2000,Sociedad,7,6,5,16,2.0,0.0,Oviedo,7,11,3,17,3.0,4.0,D,0.0,0.0,0.0,0.0
1999-2000,9/1/2000,Vallecano,7,14,5,12,3.0,4.0,Sevilla,0,0,0,-1,0,0,H,2.0,0.0,1.0,0.0
1999-2000,9/1/2000,Zaragoza,14,4,13,18,6.0,1.0,Valencia,9,5,10,5,2.0,1.0,H,4.0,2.0,2.0,1.0
1999-2000,15/01/2000,Vallecano,10,6,10,6,4.0,3.0,Ath Madrid,4,8,1,17,4.0,5.0,D,1.0,1.0,1.0,1.0
1999-2000,16/01/2000,Alaves,9,3,13,2,2.0,2.0,La Coruna,5,3,8,4,2.0,0.0,H,2.0,1.0,1.0,0.0
1999-2000,16/01/2000,Betis,2,11,3,19,1.0,4.0,Ath Bilbao,8,7,7,13,3.0,4.0,H,2.0,1.0,1.0,0.0
1999-2000,16/01/2000,Celta,8,6,10,6,2.0,3.0,Oviedo,7,5,7,9,3.0,4.0,H,5.0,3.0,4.0,2.0
1999-2000,16/01/2000,Espanol,7,5,6,15,2.0,1.0,Malaga,6,8,4,18,3.0,3.0,A,0.0,2.0,0.0,0.0
1999-2000,16/01/2000,Santander,10,6,10,7,4.0,2.0,Valencia,6,3,8,5,1.0,1.0,D,1.0,1.0,0.0,1.0
1999-2000,16/01/2000,Sociedad,5,13,1,20,3.0,1.0,Sevilla,7,5,6,10,3.0,2.0,D,1.0,1.0,0.0,1.0
1999-2000,16/01/2000,Valladolid,4,3,8,8,1.0,1.0,Numancia,4,10,5,16,1.0,5.0,H,2.0,0.0,0.0,0.0
1999-2000,16/01/2000,Zaragoza,5,6,5,11,3.0,2.0,Barcelona,6,7,5,12,1.0,3.0,D,0.0,0.0,0.0,0.0
1999-2000,17/01/2000,Real Madrid,8,4,11,1,4.0,2.0,Mallorca,7,3,8,11,5.0,0.0,H,2.0,1.0,0.0,1.0
1999-2000,22/01/2000,La Coruna,9,2,13,4,5.0,1.0,Betis,5,4,7,8,2.0,0.0,H,2.0,0.0,1.0,0.0
1999-2000,23/01/2000,Ath Bilbao,10,5,13,7,4.0,3.0,Valladolid,3,8,6,6,0.0,4.0,H,1.0,0.0,1.0,0.0
1999-2000,23/01/2000,Ath Madrid,8,9,4,20,5.0,4.0,Sociedad,6,4,9,13,2.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,23/01/2000,Barcelona,10,4,10,3,4.0,3.0,Santander,10,6,11,4,5.0,3.0,H,1.0,0.0,1.0,0.0
1999-2000,23/01/2000,Malaga,11,2,13,8,4.0,1.0,Alaves,5,11,2,12,3.0,6.0,A,0.0,1.0,0.0,1.0
1999-2000,23/01/2000,Mallorca,8,7,9,18,3.0,1.0,Vallecano,5,8,4,5,3.0,2.0,H,2.0,1.0,1.0,0.0
1999-2000,23/01/2000,Numancia,7,8,6,17,3.0,2.0,Real Madrid,9,8,8,1,2.0,3.0,D,0.0,0.0,0.0,0.0
1999-2000,23/01/2000,Oviedo,2,11,4,15,0.0,6.0,Zaragoza,5,8,6,10,3.0,3.0,H,1.0,0.0,0.0,0.0
1999-2000,23/01/2000,Sevilla,7,14,2,19,4.0,5.0,Celta,5,8,3,16,2.0,1.0,A,0.0,1.0,0.0,0.0
1999-2000,23/01/2000,Valencia,7,4,8,9,4.0,2.0,Espanol,5,6,4,14,0.0,4.0,A,1.0,2.0,1.0,1.0
1999-2000,26/01/2000,Real Madrid,4,6,4,2,2.0,3.0,Betis,4,9,3,15,1.0,3.0,H,2.0,1.0,0.0,0.0
1999-2000,29/01/2000,Celta,6,3,10,10,3.0,1.0,Ath Madrid,4,12,3,19,1.0,4.0,A,0.0,1.0,0.0,1.0
1999-2000,29/01/2000,Espanol,11,7,9,12,5.0,5.0,Barcelona,12,8,9,3,4.0,6.0,D,1.0,1.0,1.0,1.0
1999-2000,30/01/2000,Alaves,7,4,10,7,2.0,3.0,Valencia,10,7,10,4,6.0,2.0,A,0.0,1.0,0.0,0.0
1999-2000,30/01/2000,Betis,3,2,7,13,3.0,2.0,Malaga,5,7,3,17,4.0,2.0,D,0.0,0.0,0.0,0.0
1999-2000,30/01/2000,Numancia,8,8,6,18,3.0,1.0,Mallorca,7,8,6,14,4.0,2.0,H,3.0,1.0,3.0,1.0
1999-2000,30/01/2000,Real Madrid,11,5,9,1,2.0,4.0,Ath Bilbao,7,9,4,11,3.0,5.0,H,3.0,1.0,1.0,1.0
1999-2000,30/01/2000,Santander,3,6,3,12,1.0,3.0,Oviedo,2,7,4,15,1.0,4.0,H,3.0,1.0,2.0,0.0
1999-2000,30/01/2000,Sociedad,6,6,7,16,0.0,2.0,Vallecano,6,12,4,10,1.0,7.0,H,2.0,1.0,2.0,0.0
1999-2000,30/01/2000,Valladolid,6,3,11,6,2.0,2.0,La Coruna,8,6,10,3,5.0,1.0,H,4.0,1.0,1.0,0.0
1999-2000,30/01/2000,Zaragoza,10,2,13,5,3.0,1.0,Sevilla,3,5,3,20,2.0,3.0,H,2.0,1.0,1.0,0.0
1999-2000,5/2/2000,Valencia,7,2,11,4,2.0,1.0,Betis,4,9,7,16,3.0,3.0,H,3.0,1.0,1.0,0.0
1999-2000,6/2/2000,Ath Bilbao,4,5,6,11,3.0,2.0,Numancia,6,6,8,18,2.0,2.0,H,2.0,1.0,1.0,1.0
1999-2000,6/2/2000,Ath Madrid,8,8,7,19,6.0,5.0,Zaragoza,7,3,7,5,4.0,1.0,D,2.0,2.0,1.0,0.0
1999-2000,6/2/2000,Barcelona,13,6,12,1,8.0,2.0,Alaves,5,2,11,6,2.0,0.0,A,0.0,1.0,0.0,1.0
1999-2000,6/2/2000,La Coruna,6,9,6,4,5.0,4.0,Real Madrid,9,12,7,2,2.0,9.0,H,5.0,2.0,2.0,1.0
1999-2000,6/2/2000,Malaga,6,6,6,17,3.0,3.0,Valladolid,3,3,7,7,1.0,2.0,D,0.0,0.0,0.0,0.0
1999-2000,6/2/2000,Mallorca,8,4,7,15,4.0,1.0,Sociedad,5,7,5,14,2.0,4.0,H,2.0,1.0,1.0,0.0
1999-2000,6/2/2000,Oviedo,9,7,8,13,3.0,4.0,Espanol,10,7,7,9,2.0,5.0,H,1.0,0.0,0.0,0.0
1999-2000,6/2/2000,Sevilla,4,9,3,20,2.0,3.0,Santander,5,5,5,10,2.0,2.0,H,1.0,0.0,0.0,0.0
1999-2000,6/2/2000,Vallecano,6,10,3,12,4.0,4.0,Celta,6,6,7,8,2.0,2.0,H,1.0,0.0,1.0,0.0
1999-2000,12/2/2000,Ath Bilbao,9,5,10,6,2.0,4.0,Mallorca,9,5,11,3,5.0,1.0,D,1.0,1.0,0.0,1.0
1999-2000,12/2/2000,Real Madrid,13,3,10,12,7.0,3.0,Malaga,7,3,10,7,3.0,1.0,H,1.0,0.0,0.0,0.0
1999-2000,12/2/2000,Valladolid,7,6,8,11,1.0,2.0,Valencia,7,3,10,8,2.0,1.0,D,0.0,0.0,0.0,0.0
1999-2000,13/02/2000,Alaves,6,2,9,2,1.0,1.0,Oviedo,3,4,2,18,1.0,2.0,H,1.0,0.0,1.0,0.0
1999-2000,13/02/2000,Betis,1,9,1,19,1.0,3.0,Barcelona,9,3,6,7,3.0,1.0,H,2.0,1.0,1.0,0.0
1999-2000,13/02/2000,Celta,3,5,4,13,2.0,1.0,Sociedad,3,6,1,20,1.0,3.0,H,4.0,1.0,0.0,1.0
1999-2000,13/02/2000,Espanol,4,4,4,11,1.0,0.0,Sevilla,7,5,7,5,2.0,4.0,D,2.0,2.0,1.0,1.0
1999-2000,13/02/2000,Numancia,4,7,2,17,1.0,5.0,La Coruna,7,2,10,1,4.0,0.0,H,1.0,0.0,0.0,0.0
1999-2000,13/02/2000,Santander,4,4,4,15,3.0,1.0,Ath Madrid,3,5,3,16,2.0,3.0,H,2.0,1.0,1.0,1.0
1999-2000,13/02/2000,Zaragoza,5,4,5,10,1.0,2.0,Vallecano,7,3,7,6,3.0,2.0,D,1.0,1.0,1.0,0.0
1999-2000,15/02/2000,Valladolid,5,3,9,7,1.0,2.0,Real Madrid,8,5,9,2,4.0,3.0,A,0.0,1.0,0.0,0.0
1999-2000,19/02/2000,La Coruna,7,6,7,4,1.0,4.0,Ath Bilbao,5,8,5,13,4.0,3.0,H,2.0,0.0,1.0,0.0
1999-2000,20/02/2000,Ath Madrid,6,7,5,19,5.0,5.0,Espanol,7,7,7,12,2.0,6.0,D,1.0,1.0,1.0,0.0
1999-2000,20/02/2000,Barcelona,10,5,10,5,3.0,4.0,Valladolid,4,8,5,4,1.0,4.0,H,4.0,0.0,2.0,0.0
1999-2000,20/02/2000,Malaga,7,9,4,18,3.0,3.0,Numancia,4,7,6,15,2.0,3.0,H,3.0,1.0,1.0,1.0
1999-2000,20/02/2000,Mallorca,4,10,0,20,2.0,5.0,Celta,4,6,3,11,3.0,0.0,H,1.0,0.0,0.0,0.0
1999-2000,20/02/2000,Oviedo,10,8,8,13,6.0,4.0,Betis,4,3,9,14,2.0,1.0,D,1.0,1.0,0.0,1.0
1999-2000,20/02/2000,Sevilla,11,12,4,16,6.0,6.0,Alaves,5,5,6,6,3.0,2.0,D,2.0,2.0,1.0,1.0
1999-2000,20/02/2000,Sociedad,7,2,11,17,2.0,1.0,Zaragoza,6,6,6,9,5.0,3.0,H,2.0,1.0,1.0,0.0
1999-2000,20/02/2000,Valencia,7,8,7,8,1.0,2.0,Real Madrid,6,5,8,1,2.0,3.0,D,1.0,1.0,1.0,0.0
1999-2000,20/02/2000,Vallecano,9,6,10,2,3.0,2.0,Santander,8,5,8,7,5.0,3.0,A,1.0,2.0,1.0,1.0
1999-2000,26/02/2000,Numancia,5,4,7,18,3.0,0.0,Valencia,4,2,8,4,2.0,1.0,A,1.0,2.0,0.0,1.0
1999-2000,26/02/2000,Real Madrid,4,3,7,2,1.0,1.0,Barcelona,12,3,13,1,4.0,3.0,H,3.0,0.0,2.0,0.0
1999-2000,27/02/2000,Alaves,3,4,7,12,2.0,2.0,Ath Madrid,11,5,10,19,5.0,1.0,H,2.0,0.0,0.0,0.0
