Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Local primera parte,Goles Visitante,Goles Visitante primera parte
2001-02,2002-04-14,Barcelona,7,5,8,5,4.0,3.0,Alaves,8,10,6,9,4.0,5.0,H,3.0,1.0,2.0,0.0
2001-02,2002-04-14,La Coruna,13,4,11,3,8.0,3.0,Espanol,6,5,6,10,4.0,2.0,H,3.0,3.0,1.0,0.0
2001-02,2002-04-14,Osasuna,4,11,1,18,1.0,5.0,Real Madrid,11,3,13,2,6.0,0.0,H,3.0,2.0,1.0,0.0
2001-02,2002-04-14,Sociedad,4,7,7,15,2.0,3.0,Malaga,8,1,13,7,2.0,0.0,H,2.0,1.0,1.0,1.0
2001-02,2002-04-14,Vallecano,4,5,6,19,2.0,4.0,Valladolid,6,9,3,11,5.0,5.0,H,1.0,1.0,0.0,0.0
2001-02,2002-04-14,Sevilla,1,6,2,12,1.0,2.0,Las Palmas,9,8,8,14,3.0,6.0,D,1.0,1.0,1.0,0.0
2001-02,2002-04-14,Tenerife,3,6,4,20,2.0,0.0,Betis,3,2,7,6,1.0,1.0,H,2.0,0.0,1.0,1.0
2001-02,2002-04-14,Villarreal,10,12,4,16,8.0,6.0,Celta,16,8,12,4,6.0,3.0,H,2.0,0.0,1.0,0.0
2001-02,2002-04-14,Zaragoza,4,7,3,17,1.0,3.0,Ath Bilbao,6,17,3,8,3.0,11.0,D,2.0,1.0,2.0,1.0
2001-02,2002-04-20,Celta,13,8,9,5,4.0,2.0,Barcelona,9,5,11,4,5.0,2.0,H,2.0,1.0,1.0,0.0
2001-02,2002-04-20,Las Palmas,8,8,6,15,2.0,6.0,Vallecano,4,4,8,18,2.0,3.0,A,0.0,0.0,2.0,0.0
2001-02,2002-04-20,Real Madrid,9,6,10,2,5.0,2.0,Tenerife,3,7,4,20,1.0,1.0,H,4.0,2.0,1.0,1.0
2001-02,2002-04-21,Alaves,9,11,6,9,3.0,5.0,Zaragoza,5,7,4,19,2.0,2.0,H,2.0,1.0,1.0,0.0
2001-02,2002-04-21,Ath Bilbao,8,17,4,7,4.0,11.0,Sevilla,2,5,3,12,2.0,2.0,A,0.0,0.0,1.0,0.0
2001-02,2002-04-21,Betis,2,3,4,6,1.0,1.0,Sociedad,6,6,10,13,3.0,3.0,H,3.0,1.0,0.0,0.0
2001-02,2002-04-21,Espanol,5,8,3,10,3.0,5.0,Villarreal,12,10,7,15,8.0,5.0,H,3.0,2.0,1.0,0.0
2001-02,2002-04-21,Malaga,7,2,10,8,1.0,1.0,Mallorca,3,9,5,17,2.0,5.0,D,0.0,0.0,0.0,0.0
2001-02,2002-04-21,Valencia,9,4,10,2,3.0,2.0,La Coruna,15,4,13,3,10.0,2.0,H,1.0,0.0,0.0,0.0
2001-02,2002-04-21,Valladolid,4,6,3,11,4.0,4.0,Osasuna,5,8,4,18,2.0,3.0,H,1.0,0.0,0.0,0.0
2001-02,2002-04-27,Barcelona,9,6,10,5,5.0,2.0,Villarreal,11,11,6,15,8.0,5.0,H,4.0,0.0,1.0,1.0
2001-02,2002-04-27,Sociedad,5,9,7,13,2.0,4.0,Real Madrid,12,6,12,2,6.0,3.0,H,3.0,0.0,0.0,0.0
2001-02,2002-04-27,Valencia,9,2,13,1,2.0,1.0,Espanol,8,8,6,10,5.0,4.0,H,2.0,0.0,1.0,1.0
2001-02,2002-04-28,La Coruna,12,4,10,3,7.0,2.0,Malaga,5,2,8,8,1.0,1.0,D,2.0,1.0,2.0,1.0
2001-02,2002-04-28,Mallorca,3,9,5,16,2.0,5.0,Betis,4,2,6,6,2.0,0.0,A,1.0,0.0,3.0,1.0
2001-02,2002-04-28,Osasuna,4,6,4,18,2.0,0.0,Las Palmas,6,7,6,17,2.0,4.0,H,3.0,2.0,2.0,1.0
2001-02,2002-04-28,Vallecano,4,3,8,14,1.0,2.0,Ath Bilbao,5,16,1,9,2.0,9.0,H,4.0,1.0,2.0,0.0
2001-02,2002-04-28,Sevilla,3,3,6,12,2.0,2.0,Alaves,9,9,9,7,2.0,3.0,H,2.0,1.0,0.0,0.0
2001-02,2002-04-28,Tenerife,4,11,3,20,2.0,3.0,Valladolid,3,4,5,11,2.0,4.0,A,1.0,0.0,5.0,2.0
2001-02,2002-04-28,Zaragoza,5,8,3,19,1.0,3.0,Celta,12,7,9,5,3.0,2.0,A,0.0,0.0,1.0,0.0
2001-02,2002-05-05,Alaves,7,10,6,7,2.0,3.0,Vallecano,8,5,10,14,2.0,2.0,A,0.0,0.0,1.0,0.0
2001-02,2002-05-05,Ath Bilbao,6,14,1,9,1.0,8.0,Osasuna,6,6,7,15,4.0,1.0,D,1.0,0.0,1.0,0.0
2001-02,2002-05-05,Barcelona,11,6,10,5,3.0,2.0,Espanol,8,8,6,11,5.0,4.0,H,2.0,1.0,0.0,0.0
2001-02,2002-05-05,Betis,7,3,8,6,3.0,0.0,La Coruna,11,5,8,3,8.0,2.0,A,0.0,0.0,3.0,1.0
2001-02,2002-05-05,Celta,7,6,9,4,1.0,1.0,Sevilla,5,3,8,12,3.0,2.0,A,1.0,1.0,2.0,2.0
2001-02,2002-05-05,Las Palmas,5,8,3,18,1.0,4.0,Tenerife,4,13,3,20,1.0,5.0,A,0.0,0.0,1.0,1.0
2001-02,2002-05-05,Malaga,7,4,8,8,2.0,2.0,Valencia,9,2,13,1,2.0,2.0,A,0.0,0.0,2.0,2.0
2001-02,2002-05-05,Real Madrid,9,8,9,2,5.0,3.0,Mallorca,4,10,5,17,2.0,6.0,D,0.0,0.0,0.0,0.0
2001-02,2002-05-05,Valladolid,7,3,8,10,3.0,2.0,Sociedad,6,9,7,13,2.0,4.0,A,1.0,1.0,3.0,1.0
2001-02,2002-05-05,Villarreal,10,12,6,16,7.0,3.0,Zaragoza,4,6,3,19,1.0,2.0,H,2.0,2.0,1.0,0.0
2001-02,2002-05-10,La Coruna,13,4,10,3,9.0,1.0,Real Madrid,8,8,7,2,4.0,3.0,H,3.0,1.0,0.0,0.0
2001-02,2002-05-11,Espanol,7,8,6,12,4.0,4.0,Malaga,5,6,5,8,2.0,4.0,A,1.0,0.0,2.0,2.0
2001-02,2002-05-11,Mallorca,2,9,3,17,1.0,5.0,Valladolid,8,6,7,11,4.0,3.0,H,2.0,0.0,1.0,1.0
2001-02,2002-05-11,Osasuna,7,5,8,16,4.0,1.0,Alaves,6,8,6,7,2.0,3.0,A,0.0,0.0,1.0,1.0
2001-02,2002-05-11,Sociedad,8,9,9,13,2.0,5.0,Las Palmas,4,8,2,18,1.0,4.0,D,1.0,0.0,1.0,1.0
2001-02,2002-05-11,Vallecano,9,5,12,14,2.0,2.0,Celta,5,7,6,5,2.0,3.0,H,1.0,0.0,0.0,0.0
2001-02,2002-05-11,Sevilla,7,3,11,10,5.0,2.0,Villarreal,7,11,6,15,4.0,3.0,H,1.0,1.0,0.0,0.0
2001-02,2002-05-11,Tenerife,5,12,6,19,2.0,5.0,Ath Bilbao,5,10,2,9,1.0,3.0,A,2.0,2.0,3.0,1.0
2001-02,2002-05-11,Valencia,10,2,13,1,4.0,2.0,Betis,7,6,7,6,3.0,1.0,H,2.0,1.0,0.0,0.0
2001-02,2002-05-11,Zaragoza,5,8,2,20,1.0,4.0,Barcelona,12,5,12,4,3.0,2.0,D,1.0,1.0,1.0,1.0
2002-03,2002-08-31,Santander,0,0,0,-1,0,0,Valladolid,0,0,0,-1,0,0,A,0.0,0.0,1.0,0.0
2002-03,2002-09-01,Barcelona,0,0,0,-1,0,0,Ath Madrid,0,0,0,-1,0,0,D,2.0,1.0,2.0,1.0
2002-03,2002-09-01,La Coruna,0,0,0,-1,0,0,Betis,0,0,0,-1,0,0,A,2.0,1.0,4.0,3.0
2002-03,2002-09-01,Mallorca,0,0,0,-1,0,0,Valencia,0,0,0,-1,0,0,A,0.0,0.0,2.0,1.0
2002-03,2002-09-01,Recreativo,0,0,0,-1,0,0,Malaga,0,0,0,-1,0,0,A,2.0,2.0,3.0,1.0
2002-03,2002-09-01,Sevilla,0,0,0,-1,0,0,Celta,0,0,0,-1,0,0,A,0.0,0.0,1.0,1.0
2002-03,2002-09-01,Sociedad,0,0,0,-1,0,0,Ath Bilbao,0,0,0,-1,0,0,H,4.0,2.0,2.0,1.0
2002-03,2002-09-01,Vallecano,0,0,0,-1,0,0,Alaves,0,0,0,-1,0,0,D,2.0,1.0,2.0,1.0
2002-03,2002-09-01,Villarreal,0,0,0,-1,0,0,Osasuna,0,0,0,-1,0,0,D,2.0,2.0,2.0,0.0
2002-03,2002-09-02,Real Madrid,0,0,0,-1,0,0,Espanol,0,0,0,-1,0,0,H,2.0,1.0,0.0,0.0
2002-03,2002-09-14,Ath Bilbao,2,4,0,19,1.0,2.0,Barcelona,2,2,1,8,1.0,1.0,A,0.0,0.0,2.0,2.0
2002-03,2002-09-14,Malaga,3,2,3,4,1.0,2.0,Vallecano,2,2,1,10,1.0,1.0,H,2.0,0.0,1.0,1.0
2002-03,2002-09-14,Osasuna,2,2,1,13,0.0,2.0,La Coruna,2,4,0,15,1.0,3.0,A,1.0,1.0,2.0,0.0
2002-03,2002-09-14,Valencia,2,0,3,3,1.0,0.0,Recreativo,2,3,0,17,2.0,1.0,H,3.0,1.0,0.0,0.0
2002-03,2002-09-15,Alaves,2,2,1,12,1.0,1.0,Santander,0,1,0,15,0.0,0.0,A,0.0,0.0,1.0,1.0
2002-03,2002-09-15,Ath Madrid,2,2,1,10,1.0,1.0,Sevilla,0,1,0,18,0.0,1.0,D,1.0,0.0,1.0,1.0
2002-03,2002-09-15,Celta,1,0,3,7,1.0,0.0,Mallorca,0,2,0,16,0.0,1.0,H,3.0,2.0,1.0,0.0
2002-03,2002-09-15,Espanol,0,2,0,20,0.0,1.0,Sociedad,4,2,3,8,2.0,1.0,A,1.0,0.0,3.0,1.0
2002-03,2002-09-15,Valladolid,1,0,3,4,0.0,0.0,Villarreal,2,2,1,13,2.0,0.0,H,1.0,1.0,0.0,0.0
2002-03,2002-09-21,Barcelona,4,2,4,6,3.0,1.0,Espanol,1,5,0,20,0.0,2.0,H,2.0,0.0,0.0,0.0
2002-03,2002-09-21,La Coruna,4,5,3,8,1.0,4.0,Valladolid,2,0,6,1,1.0,0.0,H,2.0,2.0,0.0,0.0
2002-03,2002-09-21,Real Madrid,2,0,3,10,1.0,0.0,Osasuna,3,4,1,16,1.0,2.0,H,4.0,1.0,1.0,0.0
2002-03,2002-09-22,Malaga,5,3,6,5,1.0,3.0,Valencia,5,0,6,4,2.0,0.0,D,2.0,2.0,2.0,0.0
2002-03,2002-09-22,Mallorca,1,5,0,17,0.0,3.0,Ath Madrid,3,3,2,11,1.0,2.0,A,0.0,0.0,4.0,2.0
2002-03,2002-09-22,Recreativo,2,6,0,18,2.0,2.0,Celta,4,1,6,6,3.0,0.0,A,0.0,0.0,3.0,1.0
2002-03,2002-09-22,Sevilla,1,2,1,12,1.0,1.0,Ath Bilbao,2,6,0,19,1.0,4.0,D,1.0,0.0,1.0,0.0
2002-03,2002-09-22,Sociedad,7,3,6,7,3.0,1.0,Betis,4,2,3,10,3.0,1.0,D,3.0,1.0,3.0,2.0
2002-03,2002-09-22,Vallecano,3,4,1,13,2.0,1.0,Santander,1,1,3,9,1.0,0.0,H,3.0,1.0,1.0,1.0
2002-03,2002-09-22,Villarreal,2,3,1,15,2.0,1.0,Alaves,2,3,1,14,1.0,2.0,A,0.0,0.0,1.0,1.0
2002-03,2002-09-28,Alaves,3,3,4,12,2.0,2.0,La Coruna,6,5,6,7,3.0,4.0,A,1.0,0.0,2.0,0.0
2002-03,2002-09-28,Betis,7,5,4,10,5.0,2.0,Barcelona,6,2,7,2,3.0,1.0,H,3.0,1.0,0.0,0.0
2002-03,2002-09-28,Valladolid,2,2,6,6,1.0,2.0,Real Madrid,6,1,6,8,2.0,0.0,D,1.0,0.0,1.0,1.0
2002-03,2002-09-29,Ath Bilbao,3,7,1,15,1.0,4.0,Mallorca,1,9,0,18,0.0,5.0,A,0.0,0.0,2.0,1.0
2002-03,2002-09-29,Ath Madrid,7,3,5,10,3.0,2.0,Recreativo,2,9,0,19,2.0,3.0,D,1.0,1.0,1.0,1.0
2002-03,2002-09-29,Celta,7,1,9,2,4.0,0.0,Malaga,7,5,7,7,3.0,3.0,D,2.0,2.0,2.0,2.0
2002-03,2002-09-29,Espanol,1,7,0,20,0.0,2.0,Sevilla,2,3,2,14,1.0,1.0,D,0.0,0.0,0.0,0.0
2002-03,2002-09-29,Osasuna,4,8,1,17,1.0,3.0,Sociedad,10,6,7,8,4.0,3.0,A,2.0,1.0,3.0,1.0
2002-03,2002-09-29,Santander,2,4,3,13,2.0,1.0,Villarreal,2,4,1,16,2.0,2.0,D,1.0,0.0,1.0,0.0
2002-03,2002-09-29,Valencia,7,2,7,6,2.0,2.0,Vallecano,6,5,4,11,3.0,2.0,H,3.0,2.0,0.0,0.0
2002-03,2002-10-05,Recreativo,3,10,1,17,3.0,4.0,Ath Bilbao,3,9,1,18,1.0,5.0,A,1.0,0.0,2.0,0.0
2002-03,2002-10-06,Barcelona,6,5,7,7,3.0,2.0,Osasuna,6,11,1,19,2.0,4.0,D,2.0,2.0,2.0,2.0
2002-03,2002-10-06,La Coruna,8,6,9,4,3.0,4.0,Santander,3,5,4,11,2.0,1.0,A,0.0,0.0,2.0,1.0
2002-03,2002-10-06,Malaga,9,7,8,5,5.0,5.0,Ath Madrid,8,4,6,10,4.0,3.0,H,3.0,1.0,1.0,0.0
2002-03,2002-10-06,Mallorca,3,9,3,15,1.0,5.0,Espanol,1,7,1,20,0.0,2.0,H,2.0,0.0,0.0,0.0
2002-03,2002-10-06,Real Madrid,7,2,7,9,3.0,0.0,Alaves,4,5,4,14,2.0,2.0,H,5.0,2.0,2.0,1.0
2002-03,2002-10-06,Sevilla,2,3,3,16,1.0,1.0,Betis,10,5,7,8,6.0,2.0,D,1.0,0.0,1.0,1.0
2002-03,2002-10-06,Sociedad,13,8,10,3,5.0,4.0,Valladolid,3,3,7,6,1.0,3.0,H,2.0,0.0,1.0,0.0
2002-03,2002-10-06,Valencia,10,2,10,1,4.0,2.0,Celta,9,3,10,2,6.0,2.0,A,0.0,0.0,1.0,0.0
2002-03,2002-10-06,Vallecano,6,8,4,13,3.0,4.0,Villarreal,3,5,2,17,2.0,2.0,D,2.0,1.0,2.0,2.0
2002-03,2002-10-08,Betis,11,6,8,8,7.0,2.0,Real Madrid,12,4,10,5,5.0,1.0,D,1.0,1.0,1.0,0.0
2002-03,2002-10-19,Ath Madrid,9,7,6,11,4.0,4.0,Valencia,10,3,10,5,4.0,2.0,D,1.0,0.0,1.0,1.0
2002-03,2002-10-19,Santander,5,5,7,9,3.0,1.0,Real Madrid,13,5,11,4,5.0,2.0,H,2.0,1.0,0.0,0.0
2002-03,2002-10-19,Villarreal,5,7,3,17,4.0,3.0,La Coruna,8,8,9,6,3.0,5.0,H,3.0,0.0,1.0,1.0
2002-03,2002-10-20,Alaves,6,10,4,17,3.0,4.0,Sociedad,15,9,13,2,5.0,4.0,D,2.0,1.0,2.0,1.0
2002-03,2002-10-20,Ath Bilbao,5,10,4,16,1.0,5.0,Malaga,12,8,11,4,6.0,5.0,D,1.0,1.0,1.0,0.0
2002-03,2002-10-20,Betis,12,7,9,8,8.0,2.0,Mallorca,5,9,6,12,1.0,5.0,A,0.0,0.0,1.0,1.0
2002-03,2002-10-20,Celta,10,3,13,1,6.0,2.0,Vallecano,8,10,5,14,4.0,6.0,A,0.0,0.0,1.0,1.0
2002-03,2002-10-20,Espanol,1,9,1,20,0.0,2.0,Recreativo,4,12,1,19,3.0,4.0,H,2.0,0.0,0.0,0.0
2002-03,2002-10-20,Osasuna,8,13,2,18,4.0,6.0,Sevilla,3,4,4,15,1.0,2.0,H,2.0,2.0,1.0,1.0
2002-03,2002-10-20,Valladolid,4,5,7,10,1.0,3.0,Barcelona,8,7,8,9,5.0,4.0,H,2.0,0.0,1.0,0.0
2002-03,2002-10-26,Barcelona,7,7,7,11,4.0,3.0,Alaves,6,10,4,16,3.0,4.0,H,6.0,4.0,1.0,0.0
2002-03,2002-10-26,Celta,9,4,10,2,5.0,3.0,Ath Madrid,8,6,6,13,3.0,4.0,D,0.0,0.0,0.0,0.0
2002-03,2002-10-26,Real Madrid,11,7,8,5,4.0,3.0,Villarreal,6,6,5,14,2.0,4.0,D,1.0,1.0,1.0,1.0
2002-03,2002-10-26,Recreativo,2,11,1,20,1.0,3.0,Betis,8,6,6,9,5.0,2.0,D,1.0,0.0,1.0,1.0
2002-03,2002-10-26,Valencia,9,4,8,4,4.0,2.0,Ath Bilbao,4,7,5,15,1.0,3.0,H,5.0,4.0,1.0,0.0
2002-03,2002-10-26,Vallecano,7,8,7,12,4.0,5.0,La Coruna,7,7,9,8,3.0,2.0,A,1.0,0.0,2.0,1.0
2002-03,2002-10-27,Malaga,10,7,9,5,5.0,4.0,Espanol,3,7,4,19,0.0,1.0,A,3.0,3.0,4.0,1.0
2002-03,2002-10-27,Mallorca,6,7,9,11,2.0,4.0,Osasuna,8,12,4,17,6.0,5.0,H,2.0,0.0,0.0,0.0
2002-03,2002-10-27,Sevilla,4,5,4,18,2.0,3.0,Valladolid,5,6,7,9,1.0,3.0,H,2.0,2.0,1.0,0.0
2002-03,2002-10-27,Sociedad,13,9,11,3,4.0,4.0,Santander,7,4,10,8,4.0,1.0,H,2.0,0.0,1.0,1.0
2002-03,2002-11-02,Ath Madrid,7,5,6,12,3.0,3.0,Vallecano,7,8,7,13,3.0,6.0,H,2.0,1.0,0.0,0.0
2002-03,2002-11-02,La Coruna,7,7,9,4,4.0,1.0,Real Madrid,8,7,6,7,4.0,4.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-02,Valladolid,5,8,4,10,0.0,5.0,Mallorca,7,4,12,5,2.0,2.0,A,1.0,1.0,3.0,1.0
2002-03,2002-11-03,Alaves,7,15,4,18,3.0,7.0,Sevilla,5,5,6,14,3.0,3.0,H,1.0,0.0,0.0,0.0
2002-03,2002-11-03,Ath Bilbao,5,10,5,17,1.0,5.0,Celta,6,3,8,4,3.0,3.0,H,2.0,0.0,1.0,1.0
2002-03,2002-11-03,Betis,6,4,6,12,4.0,1.0,Malaga,11,10,6,7,8.0,4.0,H,3.0,0.0,0.0,0.0
2002-03,2002-11-03,Espanol,6,7,7,16,1.0,3.0,Valencia,11,5,8,3,7.0,2.0,A,0.0,0.0,1.0,0.0
2002-03,2002-11-03,Osasuna,7,12,4,19,5.0,5.0,Recreativo,3,9,2,20,1.0,3.0,A,0.0,0.0,1.0,0.0
2002-03,2002-11-03,Santander,7,6,7,10,4.0,1.0,Barcelona,11,8,7,8,6.0,3.0,D,1.0,1.0,1.0,0.0
2002-03,2002-11-03,Villarreal,7,6,6,15,3.0,4.0,Sociedad,12,9,11,1,3.0,5.0,A,0.0,0.0,1.0,1.0
2002-03,2002-11-09,Barcelona,10,9,5,8,6.0,4.0,Villarreal,7,6,6,17,3.0,4.0,H,1.0,0.0,0.0,0.0
2002-03,2002-11-09,Malaga,9,11,5,9,6.0,4.0,Osasuna,6,9,4,20,5.0,4.0,H,1.0,0.0,0.0,0.0
2002-03,2002-11-09,Sociedad,10,6,13,1,3.0,3.0,La Coruna,5,7,7,5,2.0,1.0,D,1.0,1.0,1.0,1.0
2002-03,2002-11-09,Valencia,10,3,10,2,7.0,0.0,Betis,6,4,6,6,3.0,1.0,D,1.0,0.0,1.0,0.0
2002-03,2002-11-09,Vallecano,4,9,4,14,2.0,6.0,Real Madrid,7,6,6,7,3.0,4.0,A,2.0,1.0,3.0,1.0
2002-03,2002-11-10,Ath Madrid,5,5,6,11,2.0,3.0,Ath Bilbao,6,10,7,13,1.0,6.0,D,3.0,1.0,3.0,0.0
2002-03,2002-11-10,Celta,4,5,5,9,3.0,3.0,Espanol,6,6,7,18,1.0,3.0,H,1.0,1.0,0.0,0.0
2002-03,2002-11-10,Mallorca,10,1,15,5,3.0,1.0,Alaves,7,15,4,15,2.0,7.0,H,3.0,1.0,1.0,0.0
2002-03,2002-11-10,Recreativo,4,6,5,19,1.0,2.0,Valladolid,6,9,4,12,1.0,4.0,A,1.0,0.0,3.0,2.0
2002-03,2002-11-10,Sevilla,4,5,5,16,3.0,3.0,Santander,7,4,8,10,4.0,0.0,H,1.0,1.0,0.0,0.0
2002-03,2002-11-16,La Coruna,4,7,5,8,3.0,2.0,Barcelona,11,6,8,6,6.0,3.0,H,2.0,0.0,0.0,0.0
2002-03,2002-11-16,Villarreal,6,6,5,17,3.0,4.0,Sevilla,5,5,7,13,4.0,3.0,H,1.0,0.0,0.0,0.0
2002-03,2002-11-17,Alaves,7,16,4,17,2.0,8.0,Recreativo,4,8,4,19,0.0,3.0,H,3.0,2.0,0.0,0.0
2002-03,2002-11-17,Ath Bilbao,9,11,8,15,1.0,6.0,Vallecano,6,9,4,16,3.0,5.0,H,2.0,0.0,1.0,1.0
2002-03,2002-11-17,Betis,6,4,6,9,2.0,1.0,Celta,3,3,7,5,2.0,1.0,H,2.0,0.0,1.0,0.0
2002-03,2002-11-17,Espanol,6,7,6,18,1.0,4.0,Ath Madrid,7,7,6,11,2.0,2.0,A,1.0,0.0,2.0,0.0
2002-03,2002-11-17,Osasuna,4,7,4,20,4.0,3.0,Valencia,8,4,8,3,5.0,0.0,H,1.0,1.0,0.0,0.0
2002-03,2002-11-17,Real Madrid,5,6,6,6,2.0,4.0,Sociedad,8,5,11,1,3.0,3.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-17,Santander,6,4,7,12,4.0,1.0,Mallorca,11,2,15,2,3.0,1.0,A,1.0,1.0,2.0,1.0
2002-03,2002-11-17,Valladolid,8,9,6,10,3.0,3.0,Malaga,8,9,7,8,4.0,2.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-23,Barcelona,9,6,7,9,4.0,1.0,Real Madrid,4,5,6,7,2.0,3.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-23,Sevilla,4,5,6,15,4.0,2.0,La Coruna,6,5,8,4,3.0,1.0,D,1.0,1.0,1.0,0.0
2002-03,2002-11-23,Vallecano,5,9,3,17,3.0,3.0,Sociedad,6,4,9,1,3.0,3.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-24,Ath Bilbao,9,11,8,12,1.0,7.0,Espanol,7,7,6,19,1.0,4.0,H,4.0,1.0,1.0,1.0
2002-03,2002-11-24,Ath Madrid,8,5,9,10,2.0,1.0,Betis,7,4,8,6,1.0,1.0,H,1.0,1.0,0.0,0.0
2002-03,2002-11-24,Celta,3,5,4,7,2.0,1.0,Osasuna,3,5,6,18,3.0,1.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-24,Malaga,5,8,5,9,3.0,2.0,Alaves,8,11,7,15,3.0,6.0,D,0.0,0.0,0.0,0.0
2002-03,2002-11-24,Mallorca,11,3,15,2,4.0,2.0,Villarreal,5,4,7,16,1.0,3.0,D,1.0,0.0,1.0,1.0
2002-03,2002-11-24,Recreativo,3,9,4,20,0.0,5.0,Santander,5,6,4,13,4.0,2.0,H,2.0,0.0,1.0,1.0
2002-03,2002-11-24,Valencia,8,4,8,4,5.0,1.0,Valladolid,7,7,7,11,3.0,3.0,H,2.0,2.0,0.0,0.0
2002-03,2002-11-30,Osasuna,1,4,4,18,1.0,0.0,Ath Madrid,8,4,11,4,3.0,0.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-01,Alaves,6,9,7,13,2.0,5.0,Valencia,9,3,10,3,6.0,1.0,D,0.0,0.0,0.0,0.0
2002-03,2002-12-01,Betis,7,4,8,8,1.0,1.0,Ath Bilbao,12,11,10,11,1.0,8.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-01,Espanol,6,11,3,20,2.0,5.0,Vallecano,4,9,1,18,2.0,3.0,H,3.0,1.0,1.0,0.0
2002-03,2002-12-01,La Coruna,6,3,9,5,2.0,2.0,Mallorca,11,4,13,2,3.0,3.0,D,2.0,1.0,2.0,2.0
2002-03,2002-12-01,Santander,4,8,1,15,4.0,2.0,Malaga,4,7,5,9,3.0,1.0,H,1.0,1.0,0.0,0.0
2002-03,2002-12-01,Sociedad,4,2,9,1,2.0,2.0,Barcelona,8,4,8,10,4.0,1.0,H,2.0,1.0,1.0,1.0
2002-03,2002-12-01,Valladolid,5,8,4,12,3.0,5.0,Celta,3,4,5,6,2.0,0.0,A,0.0,0.0,2.0,1.0
2002-03,2002-12-01,Villarreal,3,4,5,17,2.0,2.0,Recreativo,5,8,7,19,0.0,6.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-07,Malaga,1,4,5,9,0.0,1.0,Villarreal,3,3,7,14,1.0,1.0,D,1.0,0.0,1.0,0.0
2002-03,2002-12-07,Recreativo,4,8,6,20,0.0,5.0,La Coruna,6,4,7,6,2.0,4.0,D,1.0,1.0,1.0,1.0
2002-03,2002-12-07,Sevilla,4,4,7,17,4.0,0.0,Sociedad,4,2,9,1,3.0,2.0,A,0.0,0.0,1.0,0.0
2002-03,2002-12-07,Valencia,4,2,8,3,2.0,1.0,Santander,4,6,4,12,4.0,2.0,H,2.0,1.0,0.0,0.0
2002-03,2002-12-07,Vallecano,4,10,1,19,2.0,3.0,Barcelona,3,5,5,10,1.0,2.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-08,Ath Bilbao,11,7,10,11,1.0,4.0,Osasuna,2,2,7,17,1.0,0.0,A,1.0,1.0,3.0,3.0
2002-03,2002-12-08,Ath Madrid,8,5,10,7,3.0,0.0,Valladolid,4,8,4,14,3.0,4.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-08,Celta,5,4,7,4,3.0,0.0,Alaves,5,3,8,15,2.0,1.0,H,2.0,2.0,1.0,0.0
2002-03,2002-12-08,Espanol,5,9,3,19,2.0,2.0,Betis,7,3,10,6,0.0,1.0,A,2.0,0.0,4.0,2.0
2002-03,2002-12-08,Mallorca,11,6,11,3,5.0,4.0,Real Madrid,4,3,7,9,2.0,2.0,A,1.0,1.0,5.0,1.0
2002-03,2002-12-14,Alaves,5,5,5,16,2.0,3.0,Ath Madrid,7,5,10,6,2.0,0.0,H,2.0,2.0,0.0,0.0
2002-03,2002-12-14,Villarreal,4,3,8,12,1.0,0.0,Valencia,5,2,8,2,3.0,1.0,A,0.0,0.0,2.0,0.0
2002-03,2002-12-15,Barcelona,2,5,4,10,1.0,1.0,Sevilla,2,4,4,18,2.0,0.0,A,0.0,0.0,3.0,1.0
2002-03,2002-12-15,Betis,8,5,10,4,2.0,1.0,Vallecano,5,8,4,17,2.0,2.0,A,0.0,0.0,1.0,1.0
2002-03,2002-12-15,La Coruna,7,5,7,8,3.0,5.0,Malaga,2,2,6,9,0.0,1.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-15,Osasuna,5,2,10,14,4.0,1.0,Espanol,7,12,3,19,2.0,4.0,H,1.0,0.0,0.0,0.0
2002-03,2002-12-15,Real Madrid,8,3,9,7,2.0,2.0,Recreativo,4,9,4,20,1.0,6.0,H,4.0,1.0,2.0,2.0
2002-03,2002-12-15,Santander,3,7,3,15,3.0,3.0,Celta,6,3,10,3,4.0,0.0,H,3.0,0.0,0.0,0.0
2002-03,2002-12-15,Sociedad,4,2,9,1,2.0,2.0,Mallorca,9,10,8,5,5.0,4.0,H,2.0,0.0,1.0,0.0
2002-03,2002-12-15,Valladolid,3,6,4,16,2.0,3.0,Ath Bilbao,10,9,7,12,2.0,6.0,H,2.0,0.0,0.0,0.0
